course_code,course_name,department,credits,offering_count,teacher_count,total_enrollment,avg_class_capacity,campus_count,primary_course_type,dominant_time_bucket,weekend_offering_ratio,virtual_schedule_ratio,community_avg_rating,community_review_count,community_avg_comment_length,latest_review_at
JC3186,传播伦理与法规,媒体与传播学院,2.0,1,1,24,20.0,1,必修,morning,0.0,0.0,,,,
JC3192,媒介社会学,媒体与传播学院,2.0,1,1,19,20.0,1,必修,morning,0.0,0.0,,,,
JC3202,国际新闻理论与实务,媒体与传播学院,2.0,1,1,27,30.0,1,必修,afternoon,0.0,0.0,,,,
JC3204,马克思主义新闻观与新时代,媒体与传播学院,2.0,1,1,26,30.0,1,必修,morning,0.0,0.0,,,,
JC3205,新媒体与数字文化,媒体与传播学院,2.0,1,1,29,30.0,1,必修,mixed,0.0,0.0,,,,
JC3221,社会科学研究方法,媒体与传播学院,3.0,1,1,69,69.0,1,必修,afternoon,0.0,0.0,5.0,1.0,199.0,2026/01/21 11:59
PU906,经济与社会伦理,媒体与传播学院,2.0,1,1,30,30.0,1,通识核心课程,mixed,0.0,0.0,4.417,24.0,136.6,2026/01/14 21:52
SO939,大众传媒与文化,媒体与传播学院,2.0,1,1,60,60.0,1,通识核心课程,evening,0.0,0.0,3.8,5.0,300.2,2026/01/27 19:57
SO941,市场调研：方法与实践,媒体与传播学院,2.0,1,1,18,30.0,1,通识核心课程,mixed,0.0,0.0,3.733,15.0,221.0,2024/12/16 13:25
TA001,税收经济学,媒体与传播学院,2.0,1,1,20,30.0,1,公共选修课,evening,0.0,0.0,4.8,5.0,219.8,2026/05/03 21:45
MARX1211,思想政治与通识教育（1）,学指委（学生处、团委、人武部）合署,1.0,1,1,50,50.0,1,必修,afternoon,0.0,0.0,,,,
PSY1107,“UTJS”体验式教育:大学生演讲与沟通训练,学指委（学生处、团委、人武部）合署,2.0,2,2,12,27.5,1,公共选修课,evening,0.0,0.0,4.4,10.0,287.9,2026/05/14 13:46
PSY1202,大学生心理健康,学指委（学生处、团委、人武部）合署,2.0,3,2,114,195.0,1,必修,morning,0.0,0.0,,,,
PSY1202C01,真诚信任的人际交往与恋爱关系探索之旅,学指委（学生处、团委、人武部）合署,2.0,4,1,239,33.0,1,必修,evening,0.0,0.0,1.0,1.0,217.0,2026/05/11 18:37
PSY1202C02,幸福课--积极心理学的PERMA模型,学指委（学生处、团委、人武部）合署,2.0,4,1,167,33.5,1,必修,evening,0.0,0.0,4.0,1.0,357.0,2026/01/25 10:40
PSY1202C03,我和我的人生小伙伴：自我探索与人际交往,学指委（学生处、团委、人武部）合署,2.0,2,1,71,34.0,1,必修,mixed,0.0,0.0,,,,
PSY1202C04,自我探索：多元艺术形式赋能心理成长,学指委（学生处、团委、人武部）合署,2.0,3,1,107,32.67,1,必修,mixed,0.0,0.0,5.0,1.0,138.0,2026/01/13 16:11
PSY1202C05,自我发现之旅，拥抱真实的自己,学指委（学生处、团委、人武部）合署,2.0,2,1,39,30.0,1,必修,mixed,0.0,0.0,,,,
PSY1202C06,对话压力与情绪：从情绪解码到韧性建构成长课,学指委（学生处、团委、人武部）合署,2.0,2,1,49,34.0,1,必修,evening,0.0,0.0,5.0,1.0,242.0,2026/02/26 12:55
PSY1202C07,学习心理与自我成长,学指委（学生处、团委、人武部）合署,2.0,3,1,66,26.67,1,必修,mixed,0.0,0.0,4.0,2.0,154.0,2026/01/21 01:20
PSY1202C08,快速心理疏导的方法与艺术,学指委（学生处、团委、人武部）合署,2.0,2,1,110,60.0,1,必修,mixed,0.0,0.0,5.0,4.0,208.5,2026/02/08 20:19
PSY1202C09,知己悦己——大学生的适应与情绪调节,学指委（学生处、团委、人武部）合署,2.0,2,1,53,27.5,1,必修,mixed,0.0,0.0,5.0,1.0,41.0,2026/01/28 00:52
PSY1202C10,新生自我探索与人际关系发展,学指委（学生处、团委、人武部）合署,2.0,2,1,80,32.0,1,必修,mixed,0.0,0.0,,,,
PSY1202C11,自我探索与创造之旅,学指委（学生处、团委、人武部）合署,2.0,2,1,18,34.0,1,必修,evening,0.0,0.0,5.0,1.0,190.0,2026/02/03 13:07
PSY1202C12,向内探索与对外表达——寻找积极的自己,学指委（学生处、团委、人武部）合署,2.0,2,1,86,32.0,1,必修,mixed,0.0,0.0,5.0,1.0,13.0,2026/01/25 10:00
PSY1202C13,解锁内心力量：情绪与自我管理体验,学指委（学生处、团委、人武部）合署,2.0,2,1,58,35.0,1,必修,mixed,0.0,0.0,,,,
PSY1202C14,情绪、个人特质与心理韧性,学指委（学生处、团委、人武部）合署,2.0,1,1,33,73.0,1,必修,mixed,0.0,0.0,,,,
PSY1202C15,遇见自我，青春飞扬——自我探索与自我认识,学指委（学生处、团委、人武部）合署,2.0,2,1,48,31.0,1,必修,evening,0.0,0.0,5.0,2.0,495.5,2026/01/17 01:38
PSY1202C16,善用精力管理，助力大学生活,学指委（学生处、团委、人武部）合署,2.0,2,1,47,34.0,1,必修,evening,0.0,0.0,3.0,1.0,116.0,2026/01/16 13:51
PSY1202C17,学习（困难）的机制与提升技巧,学指委（学生处、团委、人武部）合署,2.0,2,1,25,70.0,1,必修,evening,0.0,0.0,1.6,5.0,228.8,2026/03/08 14:35
PSY1202C18,学业规划和身心调节,学指委（学生处、团委、人武部）合署,2.0,4,1,218,47.75,1,必修,mixed,0.0,0.0,,,,
PSY1202C19,心理探索之旅：与内心同频，与他人共振,学指委（学生处、团委、人武部）合署,2.0,3,1,137,33.33,1,必修,mixed,0.0,0.0,5.0,1.0,98.0,2026/04/22 08:35
PSY1202C20,心灵的破冰者：萨提亚模式下的人际联结与成长,学指委（学生处、团委、人武部）合署,2.0,2,1,36,32.0,1,必修,evening,0.0,0.0,,,,
PSY1202C21,新生自我探索与赋能心理成长,学指委（学生处、团委、人武部）合署,2.0,1,1,65,60.0,1,必修,mixed,0.0,0.0,5.0,1.0,65.0,2026/01/04 18:00
PSY1202C22,“我们”的力量：积极关系与自我成长之旅,学指委（学生处、团委、人武部）合署,2.0,2,1,75,30.0,1,必修,evening,0.0,0.0,,,,
PSY1202C23,大学生心理健康,学指委（学生处、团委、人武部）合署,2.0,7,4,163,47.29,1,必修,evening,0.0,0.0,5.0,2.0,87.5,2026/01/25 19:30
TY001,“UTJS”体验式教育:大学生演讲与沟通训练,学指委（学生处、团委、人武部）合署,2.0,1,1,6,30.0,1,公共选修课,evening,0.0,0.0,4.536,28.0,193.1,2024/01/26 21:00
AE1102,无人机系统总体设计,学生创新中心,2.0,1,1,13,18.0,1,公共选修课,evening,0.0,0.0,2.4,5.0,214.6,2026/01/16 23:32
AE1105,飞行器智能设计与制造,学生创新中心,2.0,1,1,14,18.0,1,公共选修课,evening,0.0,0.0,3.4,5.0,294.0,2025/01/07 15:19
AI1103,基于华为AI平台的深度学习实践,学生创新中心,2.0,1,1,30,30.0,1,公共选修课,mixed,0.0,0.0,2.0,1.0,297.0,2024/06/07 19:47
AI1113,人工智能基础与实践,学生创新中心,2.0,1,1,48,80.0,1,公共选修课,evening,0.0,0.0,,,,
ART1122,陶艺与艺术铸造,学生创新中心,2.0,1,1,20,20.0,1,公共选修课,evening,0.0,0.0,5.0,3.0,300.0,2026/01/12 18:17
CS096,Unreal程序开发与实践,学生创新中心,2.0,1,1,30,30.0,1,公共选修课,evening,0.0,0.0,4.333,6.0,227.7,2026/01/12 22:53
CS1107,VR/AR设计与开发实践,学生创新中心,2.0,1,1,30,30.0,1,公共选修课,evening,0.0,0.0,4.778,9.0,200.1,2026/01/16 19:17
CS1129,GPU设计与应用,学生创新中心,2.0,1,1,34,35.0,1,公共选修课,evening,0.0,0.0,2.5,2.0,128.0,2026/01/12 10:49
CS155,无人驾驶算法开发,学生创新中心,3.0,1,1,30,30.0,1,公共选修课,evening,0.0,0.0,3.333,3.0,279.0,2026/01/22 10:52
EE031,开源硬件PCB设计-基于PADS,学生创新中心,2.0,1,1,16,30.0,1,公共选修课,evening,0.0,0.0,3.0,2.0,173.5,2022/06/29 09:19
ENT1402,创业辅修专业实践课（二）,学生创新中心,3.0,1,1,2,90.0,1,必修,afternoon,1.0,0.0,,,,
IAGR3502,AI与农业应用综合设计,学生创新中心,2.0,1,1,8,20.0,1,必修,morning,0.0,0.0,,,,
ME1112,仿人机器人创新实践,学生创新中心,2.0,1,1,16,16.0,1,公共选修课,evening,0.0,0.0,,,,
SE1101,MATLAB基础与在科学计算中的实践,学生创新中心,2.0,1,1,30,30.0,1,公共选修课,evening,0.0,0.0,3.667,3.0,83.3,2026/03/05 15:56
SE1102,基于HarmonyOS的软硬协同创新实践,学生创新中心,2.0,1,1,28,30.0,1,公共选修课,evening,0.0,0.0,5.0,4.0,299.8,2026/01/14 15:02
SI0006,产业调研报告,学生创新中心,2.0,1,1,22,70.0,1,必修,afternoon,1.0,0.0,,,,
SI0015,医+X创新实践项目2,学生创新中心,2.0,1,1,20,70.0,1,必修,afternoon,1.0,0.0,,,,
SI1210,工程实践,学生创新中心,3.0,4,1,1581,263.83,1,必修,afternoon,0.0,0.0,2.586,128.0,193.8,2026/02/13 12:34
SI1212,制造实践(B类),学生创新中心,2.0,1,1,33,40.0,1,必修,morning,0.0,0.0,,,,
SI1214,工程体验与创新,学生创新中心,2.0,1,1,209,240.0,1,必修,morning,0.0,0.0,1.465,43.0,165.0,2026/02/22 21:50
SO936,职业生涯发展与规划,学生就业服务与职业发展中心,2.0,1,1,32,32.0,1,通识核心课程,afternoon,0.0,0.0,4.217,69.0,260.9,2026/02/09 14:58
SOC1007,职业生涯发展与规划,学生就业服务与职业发展中心,2.0,7,7,236,33.75,1,通识核心课程,evening,0.0,0.0,2.769,13.0,161.9,2026/02/11 13:48
AI1006,人工智能与人文社科,安泰经济与管理学院,2.0,2,1,100,50.0,1,通识核心课程,evening,0.0,0.0,2.857,7.0,126.4,2025/12/17 18:40
AM043,定价策略,安泰经济与管理学院,2.0,1,1,21,50.0,1,公共选修课,evening,0.0,0.0,4.0,4.0,89.8,2026/01/23 21:56
AM062,消费者行为学（A）,安泰经济与管理学院,2.0,1,1,22,50.0,1,公共选修课,evening,0.0,0.0,4.5,8.0,159.5,2026/01/16 14:41
AM314,沟通技巧与领导力开发,安泰经济与管理学院,2.0,1,1,0,30.0,1,公共选修课,evening,0.0,0.0,5.0,4.0,187.2,2023/05/24 14:27
BUSS0102,组织智能化,安泰经济与管理学院,2.0,1,1,73,30.0,1,新生研讨课,evening,0.0,0.0,4.5,4.0,236.8,2026/01/24 23:18
BUSS0103,碳中和商业与科技,安泰经济与管理学院,2.0,1,1,52,30.0,1,新生研讨课,evening,0.0,0.0,,,,
BUSS1302,管理学原理（D类）,安泰经济与管理学院,3.0,7,5,0,27.0,1,"必修,限选",evening,0.0,0.0,4.144,167.0,180.6,2026/03/02 08:47
BUSS1303,心理与行为,安泰经济与管理学院,2.0,5,3,0,30.0,1,"必修,限选",morning,0.0,0.0,4.091,88.0,155.1,2026/05/07 15:19
BUSS2302,商务统计学,安泰经济与管理学院,2.0,7,5,235,32.14,1,必修,mixed,0.0,0.0,4.719,89.0,150.8,2026/01/24 09:27
BUSS2402,管理科学,安泰经济与管理学院,3.0,3,3,135,45.0,1,限选,evening,0.0,0.0,3.149,134.0,204.8,2026/01/23 21:21
BUSS2406,市场营销学（B类）,安泰经济与管理学院,3.0,3,3,82,26.67,1,限选,afternoon,0.0,0.0,3.981,53.0,192.3,2026/04/13 21:13
BUSS2515,会计学,安泰经济与管理学院,3.0,6,6,215,33.33,1,限选,afternoon,0.0,0.0,4.177,113.0,156.1,2026/04/11 14:16
BUSS2611,AI与商业数据分析,安泰经济与管理学院,2.0,2,1,99,50.0,1,限选,morning,0.0,0.0,3.412,17.0,291.4,2026/03/01 23:15
BUSS2613,生涯发展,安泰经济与管理学院,2.0,1,1,100,100.0,1,限选,mixed,0.0,0.0,3.0,6.0,202.7,2026/02/22 21:06
BUSS3503,管理会计,安泰经济与管理学院,2.0,2,2,85,37.5,1,"必修,限选",evening,0.0,0.0,4.435,23.0,118.4,2026/01/24 21:01
BUSS3505,广告与新媒体,安泰经济与管理学院,2.0,1,1,40,40.0,1,限选,evening,0.0,0.0,3.222,9.0,228.3,2025/09/16 23:33
BUSS3519,现代客户关系管理,安泰经济与管理学院,2.0,1,1,38,50.0,1,限选,morning,0.0,0.0,3.0,4.0,215.8,2025/01/23 11:41
BUSS3520,消费者行为,安泰经济与管理学院,2.0,3,2,119,40.0,2,"必修,限选",morning,0.0,0.0,4.64,25.0,141.5,2026/02/28 19:12
BUSS3526,组织设计与发展,安泰经济与管理学院,2.0,1,1,5,50.0,1,"必修,限选",morning,0.0,0.0,1.0,1.0,110.0,2024/01/23 19:50
BUSS3528,建模与优化,安泰经济与管理学院,2.0,2,1,90,45.0,1,"必修,限选",afternoon,0.0,0.0,4.45,20.0,270.6,2026/01/20 09:25
BUSS3529,人才激励,安泰经济与管理学院,2.0,1,1,50,50.0,1,"必修,限选",morning,0.0,0.0,4.833,6.0,209.7,2026/01/17 13:37
BUSS3602,MATLAB编程与建模,安泰经济与管理学院,2.0,1,1,50,50.0,1,限选,morning,0.0,0.0,4.8,5.0,199.8,2025/05/29 14:48
BUSS3603,财务会计信息系统,安泰经济与管理学院,2.0,1,1,24,50.0,1,限选,morning,0.0,0.0,4.25,4.0,132.8,2026/01/24 01:17
BUSS3604,采购和供应管理,安泰经济与管理学院,2.0,1,1,19,50.0,1,限选,morning,0.0,0.0,3.0,10.0,147.6,2026/01/23 09:17
BUSS3607,电子商务（B类）,安泰经济与管理学院,2.0,3,3,73,26.67,2,限选,morning,0.0,0.0,2.667,12.0,150.2,2026/01/23 16:48
BUSS3609,高级财务会计,安泰经济与管理学院,2.0,1,1,24,50.0,1,限选,evening,0.0,0.0,4.667,3.0,348.0,2026/01/14 23:02
BUSS3620,人工智能导论,安泰经济与管理学院,3.0,2,1,100,50.0,1,限选,afternoon,0.0,0.0,4.958,24.0,288.2,2026/01/17 10:38
BUSS3622,市场调研,安泰经济与管理学院,2.0,1,1,45,30.0,1,限选,morning,0.0,0.0,1.604,48.0,78.5,2026/04/12 22:44
BUSS3637,财务信息列报与披露,安泰经济与管理学院,3.0,1,1,23,50.0,1,限选,afternoon,0.0,0.0,4.0,2.0,207.0,2026/03/02 22:19
BUSS4603,数字化营销,安泰经济与管理学院,2.0,1,1,50,50.0,1,限选,morning,0.0,0.0,5.0,1.0,557.0,2025/01/22 01:22
BUSS4604,税务学,安泰经济与管理学院,2.0,1,1,16,50.0,1,限选,mixed,0.0,0.0,2.625,8.0,124.8,2026/01/24 21:07
BUSS4605,算法交易和量化投资,安泰经济与管理学院,2.0,1,1,50,50.0,1,限选,evening,0.0,0.0,1.0,5.0,335.6,2025/11/19 22:03
BUSS4607,增强学习,安泰经济与管理学院,2.0,1,1,50,50.0,1,限选,morning,0.0,0.0,5.0,2.0,147.0,2025/01/25 06:42
BUSS4701,经管实践调研,安泰经济与管理学院,2.0,4,2,120,25.0,1,"必修,限选",afternoon,0.0,0.0,3.333,9.0,104.2,2026/01/23 22:49
BUSS6009,二手数据采集和分析,安泰经济与管理学院,1.0,1,1,10,10.0,1,限选,morning,0.0,0.0,,,,
BUSS9020,资产定价实证,安泰经济与管理学院,3.0,1,1,10,10.0,1,限选,morning,0.0,0.0,5.0,2.0,145.0,2025/01/23 15:02
CS079,金融建模及其R软件实例分析,安泰经济与管理学院,2.0,1,1,21,40.0,1,公共选修课,evening,0.0,0.0,3.6,5.0,199.6,2026/01/22 09:58
ECON1002,经济学原理与中国发展,安泰经济与管理学院,3.0,1,1,200,100.0,1,通识核心课程,evening,0.0,0.0,4.391,23.0,197.3,2026/01/29 16:58
ECON1102,消费者行为学（A）,安泰经济与管理学院,2.0,1,1,0,50.0,1,公共选修课,evening,0.0,0.0,,,,
ECON1301,经济学原理,安泰经济与管理学院,4.0,1,1,34,2.0,1,必修,afternoon,0.0,0.0,4.19,168.0,210.5,2026/04/17 00:37
ECON1304,政治经济学,安泰经济与管理学院,2.0,6,3,223,31.67,1,必修,morning,0.0,0.0,3.813,139.0,173.1,2026/03/02 09:13
ECON1501,金融科技概论,安泰经济与管理学院,2.0,2,1,86,45.0,1,"必修,限选",morning,0.0,0.0,3.19,21.0,304.1,2026/01/23 13:13
ECON2403,中级宏观经济学,安泰经济与管理学院,3.0,9,5,258,25.67,1,"必修,限选",afternoon,0.0,0.0,4.065,155.0,226.3,2026/05/11 19:01
ECON2404,中级微观经济学,安泰经济与管理学院,4.0,9,5,606,24.78,1,"必修,限选",mixed,0.0,0.0,4.726,113.0,253.6,2026/05/11 20:21
ECON3501,公司金融学,安泰经济与管理学院,3.0,6,3,230,29.17,2,限选,afternoon,0.0,0.0,4.133,45.0,207.6,2026/01/25 17:53
ECON3503,固定收益证券分析,安泰经济与管理学院,2.0,4,3,157,32.5,1,限选,morning,0.0,0.0,3.172,29.0,196.9,2026/01/26 18:28
ECON3504,国际服务贸易,安泰经济与管理学院,2.0,1,1,9,15.0,1,必修,morning,0.0,0.0,3.8,5.0,111.2,2025/02/19 14:44
ECON3507,国际贸易实务,安泰经济与管理学院,3.0,1,1,9,15.0,1,必修,evening,0.0,0.0,2.733,15.0,182.4,2026/01/14 16:09
ECON3514,应用计量经济学,安泰经济与管理学院,3.0,2,2,110,45.0,1,"必修,限选",afternoon,0.0,0.0,4.667,27.0,253.3,2026/01/23 13:17
ECON3515,证券投资分析,安泰经济与管理学院,2.0,4,2,177,35.0,2,限选,morning,0.0,0.0,2.5,48.0,176.0,2026/03/05 21:53
ECON3601,产业组织理论（A类）,安泰经济与管理学院,3.0,1,1,30,30.0,1,限选,morning,0.0,0.0,4.8,5.0,197.6,2025/01/18 19:38
ECON3604,公司治理,安泰经济与管理学院,2.0,2,1,80,40.0,1,限选,morning,0.0,0.0,3.444,18.0,225.9,2026/03/15 14:06
ECON3605,国际投资学,安泰经济与管理学院,3.0,2,2,13,17.5,2,必修,afternoon,0.0,0.0,2.0,3.0,170.3,2024/01/04 13:00
ECON3608,环境经济学,安泰经济与管理学院,2.0,3,2,100,33.33,1,限选,mixed,0.0,0.0,4.091,11.0,198.9,2026/01/23 18:28
ECON3610,劳动经济学,安泰经济与管理学院,2.0,1,1,50,50.0,1,限选,morning,0.0,0.0,4.444,9.0,199.9,2026/01/19 18:32
ECON3612,区域经济学,安泰经济与管理学院,3.0,1,1,50,50.0,1,限选,evening,0.0,0.0,4.2,5.0,166.0,2026/01/19 18:32
ECON3615,实验经济学,安泰经济与管理学院,2.0,1,1,30,30.0,1,限选,morning,0.0,0.0,3.667,6.0,231.7,2024/02/18 13:02
ECON3619,公共经济学,安泰经济与管理学院,3.0,1,1,29,50.0,1,限选,afternoon,0.0,0.0,2.357,14.0,170.4,2026/01/23 01:17
ECON4601,供应链金融,安泰经济与管理学院,2.0,1,1,50,50.0,1,限选,evening,0.0,0.0,1.0,3.0,41.7,2025/01/27 19:37
ECON4602,普惠金融,安泰经济与管理学院,2.0,1,1,50,50.0,1,限选,evening,0.0,0.0,,,,
ECON4603,区块链与数字货币,安泰经济与管理学院,2.0,1,1,50,50.0,1,限选,morning,0.0,0.0,5.0,3.0,318.7,2026/03/29 14:49
ECON4604,智能投研技术,安泰经济与管理学院,2.0,1,1,50,50.0,1,限选,morning,0.0,0.0,2.2,5.0,137.6,2026/01/23 09:11
ECON4605,保险科技,安泰经济与管理学院,2.0,1,1,47,50.0,1,限选,afternoon,0.0,0.0,4.333,6.0,225.8,2026/01/31 16:41
ECON4702,认识实习与社会实践（经管类）,安泰经济与管理学院,2.0,1,1,223,300.0,1,"必修,限选",afternoon,1.0,1.0,1.462,13.0,34.8,2026/01/23 12:52
ECON7002,高阶概率统计方法,安泰经济与管理学院,2.0,1,1,9,10.0,1,限选,evening,0.0,0.0,4.667,6.0,396.3,2025/12/14 19:19
ECON7004,高级微观经济学（一）,安泰经济与管理学院,3.0,1,1,20,10.0,1,限选,morning,0.0,0.0,5.0,2.0,274.0,2025/10/25 09:45
ECON9004,高级计量经济学（时间序列）,安泰经济与管理学院,3.0,1,1,20,20.0,1,限选,morning,0.0,0.0,,,,
MGTS3401,数据结构,安泰经济与管理学院,3.0,4,2,140,35.0,1,"必修,限选",afternoon,0.0,0.0,4.471,34.0,146.8,2026/01/23 09:19
MGTS3501,数据库原理与系统,安泰经济与管理学院,4.0,2,2,152,38.0,1,"必修,限选",evening,0.0,0.0,4.087,23.0,178.4,2026/01/20 11:36
MGTS6001,多元统计分析,安泰经济与管理学院,3.0,1,1,10,10.0,1,限选,afternoon,0.0,0.0,5.0,1.0,147.0,2025/01/15 13:14
PS912,心理与行为,安泰经济与管理学院,2.0,3,2,80,40.0,1,通识核心课程,evening,0.0,0.0,3.818,22.0,187.3,2026/01/25 13:16
PUM1020,中国医疗保险制度的转型发展与创新,安泰经济与管理学院,2.0,2,1,75,50.0,1,通识核心课程,evening,0.0,0.0,2.6,5.0,227.2,2026/01/15 20:46
SOC1026,创新致胜战略及管理,安泰经济与管理学院,2.0,2,2,160,40.0,1,通识核心课程,evening,0.0,0.0,3.667,9.0,232.0,2026/01/22 15:53
SOC1027,供应链ESG低碳管理与数字化创新,安泰经济与管理学院,2.0,1,1,472,50.0,1,通识核心课程,evening,0.0,0.0,4.0,5.0,177.4,2026/03/08 22:55
SOC1029,卓越管理与创新,安泰经济与管理学院,2.0,1,1,100,50.0,1,通识核心课程,evening,0.0,0.0,2.0,4.0,119.0,2026/01/12 10:12
BUS1510J,营销管理,密西根学院,2.0,1,1,0,20.0,1,限选,evening,0.0,0.0,,,,
BUS2400J,供应链管理导论,密西根学院,3.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0,,,,
BUS2610J,领导力,密西根学院,2.0,1,1,0,20.0,1,限选,evening,0.0,0.0,,,,
BUS4100J,创业：从零到一,密西根学院,3.0,1,1,0,20.0,1,限选,evening,0.0,0.0,5.0,1.0,256.0,2023/08/15 01:16
CHEM2090J,大学化学,密西根学院,4.0,1,1,0,20.0,1,必修,morning,0.0,0.0,,,,
CHEM2100J,大学化学（J类）,密西根学院,4.0,2,2,0,20.0,1,必修,afternoon,0.0,0.0,4.071,14.0,169.7,2026/03/30 17:32
CHN0110J,汉语一（上）,密西根学院,2.0,2,2,0,20.0,1,限选,morning,0.0,0.0,,,,
CHN0120J,汉语一（下）,密西根学院,2.0,2,2,0,20.0,1,必修,evening,0.0,0.0,,,,
CHN0310J,汉语三（上）,密西根学院,2.0,1,1,0,20.0,1,限选,morning,0.0,0.0,,,,
CHN0320J,汉语三（下）,密西根学院,2.0,1,1,0,20.0,1,限选,morning,0.0,0.0,,,,
CHN0410J,汉语四（上）,密西根学院,2.0,1,1,0,20.0,1,限选,morning,0.0,0.0,,,,
CHN0420J,汉语四（下）,密西根学院,2.0,1,1,0,20.0,1,限选,morning,0.0,0.0,,,,
CHN1020J,中国文化概论,密西根学院,2.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0,,,,
CUL2530J,文化与科技,密西根学院,3.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0,,,,
ECE2150J,电路设计导论,密西根学院,4.0,2,2,0,20.0,1,必修,morning,0.0,0.0,4.4,5.0,293.6,2026/03/03 23:53
ECE2300J,电磁学（J类）（1）,密西根学院,4.0,1,1,0,20.0,1,必修,evening,0.0,0.0,,,,
ECE2700J,逻辑设计导论,密西根学院,4.0,1,1,0,20.0,1,必修,mixed,0.0,0.0,5.0,3.0,184.0,2025/06/17 20:18
ECE2800J,程序设计与数据结构,密西根学院,4.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0,5.0,1.0,112.0,2025/12/19 10:22
ECE2810J,数据结构与算法（J类）,密西根学院,4.0,1,1,0,20.0,1,限选,morning,0.0,0.0,5.0,1.0,33.0,2022/11/16 17:20
ECE3110J,电子电路,密西根学院,4.0,1,1,0,20.0,1,必修,mixed,0.0,0.0,,,,
ECE3200J,半导体器件导论,密西根学院,4.0,1,1,0,20.0,1,限选,mixed,0.0,0.0,,,,
ECE3340J,光学原理,密西根学院,4.0,1,1,0,20.0,1,限选,morning,0.0,0.0,,,,
ECE3700J,计算机组成件导论,密西根学院,4.0,1,1,0,20.0,1,必修,evening,0.0,0.0,,,,
ECE3730J,基于微处理器的系统设计,密西根学院,4.0,1,1,0,20.0,1,限选,mixed,0.0,0.0,,,,
ECE4230J,半导体器件工艺,密西根学院,4.0,1,1,0,20.0,1,限选,morning,0.0,0.0,,,,
ECE4500J,系统设计与实现,密西根学院,4.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0,,,,
ECE4530J,智慧城市中的决策问题,密西根学院,4.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0,,,,
ECE4550J,数字通信信号与系统,密西根学院,4.0,1,1,0,20.0,1,限选,morning,0.0,0.0,,,,
ECE4600J,控制系统分析与设计,密西根学院,3.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0,,,,
ECE4770J,算法导论,密西根学院,4.0,1,1,0,20.0,1,限选,morning,0.0,0.0,,,,
ECE4810J,系统芯片设计,密西根学院,4.0,1,1,0,20.0,1,限选,mixed,0.0,0.0,,,,
ECE4820J,操作系统导论,密西根学院,4.0,1,1,0,20.0,1,限选,afternoon,0.0,0.0,,,,
ECE4850J,机器学习中的优化,密西根学院,3.0,1,1,0,20.0,1,限选,evening,0.0,0.0,,,,
ENGL1000J,综合英语（J类）,密西根学院,4.0,14,6,0,20.0,1,必修,afternoon,0.0,0.0,3.737,19.0,287.9,2026/04/22 22:06
ENGR1000J,工程导论,密西根学院,4.0,3,3,0,20.0,1,必修,mixed,0.0,0.0,3.222,9.0,241.4,2026/04/22 18:04
ENGR1010J,计算机导论,密西根学院,4.0,2,2,0,20.0,1,必修,mixed,0.0,0.0,4.571,7.0,141.9,2026/03/30 19:19
